"interElementDistance [mm]","Freq [GHz]","cang_deg(St(port2_T1,port1_T1)) [deg]"
110,10.01,61.1418016730016
110,10.011,60.6194477925104
110,10.012,60.097462465154
110,10.013,59.5758608330666
110,10.014,59.0546580051483
110,10.015,58.5338690537683
110,10.016,58.0135090114747
110,10.017,57.4935928677156
110,10.018,56.974135565573
110,10.019,56.4551519985089
110,10.02,55.9366570071263
110,10.021,55.4186653759476
110,10.022,54.9011918302183
110,10.023,54.3842510327208
110,10.024,53.8678575806251
110,10.025,53.3520260023539
110,10.026,52.8367707544803
110,10.027,52.3221062186547
110,10.028,51.8080466985614
110,10.029,51.2946064169075
110,10.03,50.781799512447
110,10.031,50.2696400370414
110,10.032,49.7581419527633
110,10.033,49.2473191290257
110,10.034,48.7371853397691
110,10.035,48.2277542606809
110,10.036,47.7190394664639
110,10.037,47.2110544281504
110,10.038,46.7038125104616
110,10.039,46.1973269692171
110,10.04,45.691610948797
110,10.041,45.1866774796528
110,10.042,44.682539475871
110,10.043,44.1792097327935
110,10.044,43.6767009246901
110,10.045,43.1750256024906
110,10.046,42.6741961915705
110,10.047,42.1742249895993
110,10.048,41.6751241644455
110,10.049,41.176905752142
110,10.05,40.6795816549127
120,9.95,-37.2641004676127
120,9.951,-37.7445744201015
120,9.952,-38.2257849666002
120,9.953,-38.707720601824
120,9.954,-39.1903696205446
120,9.955,-39.6737201186705
120,9.956,-40.1577599944423
120,9.957,-40.6424769497541
120,9.958,-41.1278584915877
120,9.959,-41.6138919335696
120,9.96,-42.1005643976524
120,9.961,-42.5878628159132
120,9.962,-43.0757739324778
120,9.963,-43.5642843055668
120,9.964,-44.0533803096627
120,9.965,-44.5430481378028
120,9.966,-45.0332738039891
120,9.967,-45.5240431457292
120,9.968,-46.0153418266916
120,9.969,-46.5071553394841
120,9.97,-46.9994690085564
120,9.971,-47.492267993217
120,9.972,-47.9855372907746
120,9.973,-48.4792617397923
120,9.974,-48.9734260234619
120,9.975,-49.4680146730914
120,9.976,-49.9630120717046
120,9.977,-50.4584024577574
120,9.978,-50.9541699289576
120,9.979,-51.450298446197
120,9.98,-51.9467718375876
120,9.981,-52.4435738025997
120,9.982,-52.9406879163035
120,9.983,-53.4380976337079
120,9.984,-53.9357862941933
120,9.985,-54.4337371260399
120,9.986,-54.9319332510411
120,9.987,-55.4303576892105
120,9.988,-55.9289933635641
120,9.989,-56.4278231049885
120,9.99,-56.9268296571823
120,9.991,-57.4259956816702
120,9.992,-57.9253037628886
120,9.993,-58.4247364133327
120,9.994,-58.9242760787685
120,9.995,-59.4239051434998
120,9.996,-59.9236059356872
120,9.997,-60.4233607327207
120,9.998,-60.923151766632
120,9.999,-61.4229612295497
120,10,-61.9227712791891
120,10.001,-62.4225640443756
120,10.002,-62.9223216305931
120,10.003,-63.422026125555
120,10.004,-63.9216596047949
120,10.005,-64.4212041372685
120,10.006,-64.9206417909646
120,10.007,-65.4199546385217
120,10.008,-65.9191247628434
120,10.009,-66.4181342627039
120,10.01,-66.9169652583539
120,10.011,-67.4155998971019
120,10.012,-67.9140203588775
120,10.013,-68.4122088617812
120,10.014,-68.9101476675927
120,10.015,-69.4078190872534
120,10.016,-69.9052054863118
120,10.017,-70.402289290326
120,10.018,-70.8990529902195
120,10.019,-71.3954791475877
120,10.02,-71.8915503999515
120,10.021,-72.3872494659516
120,10.022,-72.8825591504765
120,10.023,-73.3774623497333
120,10.024,-73.8719420562371
120,10.025,-74.3659813637357
120,10.026,-74.8595634720529
120,10.027,-75.3526716918504
120,10.028,-75.8452894493057
120,10.029,-76.3374002907046
120,10.03,-76.8289878869411
120,10.031,-77.3200360379239
120,10.032,-77.810528676882
120,10.033,-78.3004498745834
120,10.034,-78.7897838434373
120,10.035,-79.2785149415023
120,10.036,-79.7666276763818
120,10.037,-80.2541067090137
120,10.038,-80.7409368573497
120,10.039,-81.2271030999206
120,10.04,-81.7125905792867
120,10.041,-82.1973846053731
120,10.042,-82.6814706586896
120,10.043,-83.1648343934274
120,10.044,-83.6474616404412
120,10.045,-84.1293384101058
120,10.046,-84.6104508950562
120,10.047,-85.0907854728003
120,10.048,-85.5703287082122
120,10.049,-86.0490673559021
120,10.05,-86.5269883624623
130,9.95,-147.070798909944
130,9.951,-147.597284688786
130,9.952,-148.124314575113
130,9.953,-148.651877199566
130,9.954,-149.1799610553
130,9.955,-149.70855449877
130,9.956,-150.237645750573
130,9.957,-150.767222896375
130,9.958,-151.297273887893
130,9.959,-151.827786543952
130,9.96,-152.358748551613
130,9.961,-152.89014746737
130,9.962,-153.421970718417
130,9.963,-153.954205603996
130,9.964,-154.486839296801
130,9.965,-155.019858844471
130,9.966,-155.55325117114
130,9.967,-156.087003079075
130,9.968,-156.621101250378
130,9.969,-157.155532248759
130,9.97,-157.690282521388
130,9.971,-158.225338400818
130,9.972,-158.760686106979
130,9.973,-159.296311749244
130,9.974,-159.832201328568
130,9.975,-160.368340739703
130,9.976,-160.904715773473
130,9.977,-161.441312119133
130,9.978,-161.978115366784
130,9.979,-162.515111009873
130,9.98,-163.052284447745
130,9.981,-163.589620988275
130,9.982,-164.127105850558
130,9.983,-164.664724167675
130,9.984,-165.202460989508
130,9.985,-165.740301285633
130,9.986,-166.278229948267
130,9.987,-166.816231795276
130,9.988,-167.354291573248
130,9.989,-167.892393960613
130,9.99,-168.430523570831
130,9.991,-168.968664955625
130,9.992,-169.506802608274
130,9.993,-170.04492096695
130,9.994,-170.58300441811
130,9.995,-171.121037299933
130,9.996,-171.659003905798
130,9.997,-172.196888487818
130,9.998,-172.734675260396
130,9.999,-173.272348403838
130,10,-173.80989206799
130,10.001,-174.347290375917
130,10.002,-174.884527427612
130,10.003,-175.421587303731
130,10.004,-175.95845406936
130,10.005,-176.495111777809
130,10.006,-177.031544474415
130,10.007,-177.567736200386
130,10.008,-178.103670996644
130,10.009,-178.639332907688
130,10.01,-179.174705985477
130,10.011,-179.709774293312
130,10.012,-180.244521909723
130,10.013,-180.77893293238
130,10.014,-181.312991481978
130,10.015,-181.846681706139
130,10.016,-182.379987783304
130,10.017,-182.912893926624
130,10.018,-183.44538438783
130,10.019,-183.977443461099
130,10.02,-184.509055486908
130,10.021,-185.040204855867
130,10.022,-185.570876012523
130,10.023,-186.101053459164
130,10.024,-186.630721759569
130,10.025,-187.159865542756
130,10.026,-187.688469506684
130,10.027,-188.216518421928
130,10.028,-188.743997135313
130,10.029,-189.270890573522
130,10.03,-189.797183746649
130,10.031,-190.322861751723
130,10.032,-190.847909776174
130,10.033,-191.372313101265
130,10.034,-191.896057105466
130,10.035,-192.419127267779
130,10.036,-192.94150917101
130,10.037,-193.463188504986
130,10.038,-193.984151069713
130,10.039,-194.504382778477
130,10.04,-195.02386966088
130,10.041,-195.542597865819
130,10.042,-196.060553664395
130,10.043,-196.577723452761
130,10.044,-197.094093754896
130,10.045,-197.609651225317
130,10.046,-198.124382651715
130,10.047,-198.638274957527
130,10.048,-199.15131520442
130,10.049,-199.663490594722
130,10.05,-200.174788473761
140,9.95,89.0128788094726
140,9.951,88.5010451225832
140,9.952,87.9884672373604
140,9.953,87.4751560031145
140,9.954,86.9611224544955
140,9.955,86.4463778109853
140,9.956,85.9309334762972
140,9.957,85.4148010376682
140,9.958,84.8979922650606
140,9.959,84.38051911026
140,9.96,83.8623937058687
140,9.961,83.3436283642015
140,9.962,82.8242355760739
140,9.963,82.3042280094864
140,9.964,81.7836185082063
140,9.965,81.2624200902396
140,9.966,80.7406459462027
140,9.967,80.2183094375784
140,9.968,79.6954240948724
140,9.969,79.1720036156614
140,9.97,78.6480618625297
140,9.971,78.1236128609037
140,9.972,77.598670796775
140,9.973,77.0732500143198
140,9.974,76.5473650134097
140,9.975,76.0210304470165
140,9.976,75.4942611185142
140,9.977,74.9670719788712
140,9.978,74.4394781237446
140,9.979,73.9114947904665
140,9.98,73.383137354932
140,9.981,72.8544213283858
140,9.982,72.3253623541089
140,9.983,71.7959762040076
140,9.984,71.2662787751084
140,9.985,70.7362860859559
140,9.986,70.206014272922
140,9.987,69.6754795864188
140,9.988,69.1446983870303
140,9.989,68.6136871415518
140,9.99,68.0824624189495
140,9.991,67.5510408862378
140,9.992,67.0194393042763
140,9.993,66.4876745234935
140,9.994,65.9557634795347
140,9.995,65.4237231888406
140,9.996,64.8915707441606
140,9.997,64.3593233099963
140,9.998,63.8269981179897
140,9.999,63.2946124622504
140,10,62.76218369463
140,10.001,62.2297292199429
140,10.002,61.6972664911423
140,10.003,61.1648130044516
140,10.004,60.6323862944532
140,10.005,60.1000039291441
140,10.006,59.567683504957
140,10.007,59.0354426417514
140,10.008,58.5032989777797
140,10.009,57.971270164637
140,10.01,57.4393738621833
140,10.011,56.9076277334615
140,10.012,56.3760494396069
140,10.013,55.8446566347381
140,10.014,55.3134669608625
140,10.015,54.7824980427758
140,10.016,54.2517674829688
140,10.017,53.7212928565457
140,10.018,53.1910917061583
140,10.019,52.6611815369573
140,10.02,52.1315798115652
140,10.021,51.6023039450759
140,10.022,51.0733713000898
140,10.023,50.5447991817717
140,10.024,50.01660483296
140,10.025,49.4888054293067
140,10.026,48.9614180744677
140,10.027,48.4344597953424
140,10.028,47.907947537364
140,10.029,47.3818981598455
140,10.03,46.8563284313856
140,10.031,46.3312550253369
140,10.032,45.806694515345
140,10.033,45.2826633709433
140,10.034,44.7591779532342
140,10.035,44.2362545106367
140,10.036,43.7139091747146
140,10.037,43.1921579560854
140,10.038,42.6710167404096
140,10.039,42.1505012844675
140,10.04,41.6306272123243
140,10.041,41.1114100115851
140,10.042,40.5928650297395
140,10.043,40.0750074706053
140,10.044,39.5578523908634
140,10.045,39.0414146966952
140,10.046,38.5257091405155
140,10.047,38.0107503178103
140,10.048,37.4965526640754
140,10.049,36.983130451858
140,10.05,36.470497787904
150,9.95,-30.1734958726507
150,9.951,-30.6920441663048
150,9.952,-31.2113755258738
150,9.953,-31.7314794022497
150,9.954,-32.2523450605622
150,9.955,-32.7739615803772
150,9.956,-33.2963178559805
150,9.957,-33.8194025967643
150,9.958,-34.3432043276984
150,9.959,-34.8677113899006
150,9.96,-35.3929119413066
150,9.961,-35.9187939574331
150,9.962,-36.4453452322448
150,9.963,-36.9725533791206
150,9.964,-37.50040583192
150,9.965,-38.0288898461554
150,9.966,-38.5579925002622
150,9.967,-39.0877006969827
150,9.968,-39.6180011648458
150,9.969,-40.1488804597561
150,9.97,-40.680324966691
150,9.971,-41.2123209015
150,9.972,-41.7448543128153
150,9.973,-42.2779110840657
150,9.974,-42.8114769355997
150,9.975,-43.3455374269154
150,9.976,-43.8800779589945
150,9.977,-44.4150837767489
150,9.978,-44.9505399715656
150,9.979,-45.4864314839639
150,9.98,-46.0227431063538
150,9.981,-46.5594594858985
150,9.982,-47.0965651274822
150,9.983,-47.6340443967795
150,9.984,-48.1718815234238
150,9.985,-48.7100606042789
150,9.986,-49.2485656068043
150,9.987,-49.7873803725244
150,9.988,-50.3264886205846
150,9.989,-50.865873951408
150,9.99,-51.4055198504393
150,9.991,-51.9454096919785
150,9.992,-52.4855267431057
150,9.993,-53.0258541676853
150,9.994,-53.5663750304579
150,9.995,-54.1070723012105
150,9.996,-54.6479288590218
150,9.997,-55.1889274965888
150,9.998,-55.7300509246192
150,9.999,-56.2712817762966
150,10,-56.8126026118092
150,10.001,-57.3539959229455
150,10.002,-57.8954441377461
150,10.003,-58.4369296252131
150,10.004,-58.9784347000751
150,10.005,-59.519941627598
150,10.006,-60.0614326284442
150,10.007,-60.6028898835752
150,10.008,-61.1442955391929
150,10.009,-61.6856317117113
150,10.01,-62.2268804927695
150,10.011,-62.7680239542634
150,10.012,-63.3090441534007
150,10.013,-63.8499231377878
150,10.014,-64.3906429505177
150,10.015,-64.9311856352777
150,10.016,-65.4715332414643
150,10.017,-66.011667829302
150,10.018,-66.55157147496
150,10.019,-67.091226275666
150,10.02,-67.6306143548138
150,10.021,-68.1697178670572
150,10.022,-68.7085190033845
150,10.023,-69.2469999961821
150,10.024,-69.785143124262
150,10.025,-70.3229307178722
150,10.026,-70.8603451636701
150,10.027,-71.39736890966
150,10.028,-71.9339844700926
150,10.029,-72.4701744303227
150,10.03,-73.0059214516185
150,10.031,-73.541208275921
150,10.032,-74.0760177305453
150,10.033,-74.6103327328375
150,10.034,-75.1441362947554
150,10.035,-75.6774115273958
150,10.036,-76.2101416454498
150,10.037,-76.7423099715895
150,10.038,-77.2738999407823
150,10.039,-77.8048951045286
150,10.04,-78.335279135019
150,10.041,-78.8650358292115
150,10.042,-79.394149112826
150,10.043,-79.9226030442483
150,10.044,-80.4503818183497
150,10.045,-80.9774697702109
150,10.046,-81.5038513787571
150,10.047,-82.0295112702937
150,10.048,-82.5544342219471
150,10.049,-83.0786051650068
150,10.05,-83.6020091881667
160,9.95,-138.390378923985
160,9.951,-138.967210002788
160,9.952,-139.544545759691
160,9.953,-140.122373475175
160,9.954,-140.700680361254
160,9.955,-141.279453562462
160,9.956,-141.858680156842
160,9.957,-142.438347156943
160,9.958,-143.018441510803
160,9.959,-143.598950102948
160,9.96,-144.17985975538
160,9.961,-144.761157228577
160,9.962,-145.342829222488
160,9.963,-145.924862377532
160,9.964,-146.507243275605
160,9.965,-147.089958441081
160,9.966,-147.672994341822
160,9.967,-148.256337390195
160,9.968,-148.83997394409
160,9.969,-149.423890307941
160,9.97,-150.00807273376
160,9.971,-150.592507422169
160,9.972,-151.177180523448
160,9.973,-151.762078138583
160,9.974,-152.347186320326
160,9.975,-152.932491074265
160,9.976,-153.517978359899
160,9.977,-154.103634091732
160,9.978,-154.689444140369
160,9.979,-155.275394333628
160,9.98,-155.861470457665
160,9.981,-156.447658258114
160,9.982,-157.033943441231
160,9.983,-157.620311675069
160,9.984,-158.206748590656
160,9.985,-158.793239783191
160,9.986,-159.37977081326
160,9.987,-159.966327208071
160,9.988,-160.552894462702
160,9.989,-161.13945804137
160,9.99,-161.726003378722
160,9.991,-162.312515881144
160,9.992,-162.898980928093
160,9.993,-163.485383873446
160,9.994,-164.071710046876
160,9.995,-164.657944755251
160,9.996,-165.244073284049
160,9.997,-165.830080898807
160,9.998,-166.415952846589
160,9.999,-167.001674357478
160,10,-167.587230646091
160,10.001,-168.172606913128
160,10.002,-168.757788346941
160,10.003,-169.342760125127
160,10.004,-169.927507416151
160,10.005,-170.512015380997
160,10.006,-171.096269174843
160,10.007,-171.680253948762
160,10.008,-172.263954851457
160,10.009,-172.847357031009
160,10.01,-173.430445636672
160,10.011,-174.013205820679
160,10.012,-174.595622740074
160,10.013,-175.17768155859
160,10.014,-175.759367448531
160,10.015,-176.340665592693
160,10.016,-176.921561186307
160,10.017,-177.502039439012
160,10.018,-178.082085576843
160,10.019,-178.661684844257
160,10.02,-179.240822506172
160,10.021,-179.819483850042
160,10.022,-180.397654187933
160,10.023,-180.975318858654
160,10.024,-181.552463229874
160,10.025,-182.12907270029
160,10.026,-182.705132701795
160,10.027,-183.280628701675
160,10.028,-183.855546204817
160,10.029,-184.429870755944
160,10.03,-185.003587941859
160,10.031,-185.576683393704
160,10.032,-186.149142789228
160,10.033,-186.72095185509
160,10.034,-187.292096369141
160,10.035,-187.862562162746
160,10.036,-188.432335123092
160,10.037,-189.001401195516
160,10.038,-189.569746385843
160,10.039,-190.137356762716
160,10.04,-190.704218459938
160,10.041,-191.270317678815
160,10.042,-191.835640690499
160,10.043,-192.400173838332
160,10.044,-192.963903540183
160,10.045,-193.526816290783
160,10.046,-194.088898664062
160,10.047,-194.650137315465
160,10.048,-195.21051898427
160,10.049,-195.770030495894
160,10.05,-196.328658764184
170,9.95,91.6100813039936
170,9.951,91.0713055011389
170,9.952,90.5317272557034
170,9.953,89.991357964486
170,9.954,89.4502092057691
170,9.955,88.9082927387858
170,9.956,88.3656205031012
170,9.957,87.8222046178928
170,9.958,87.2780573811482
170,9.959,86.7331912687649
170,9.96,86.1876189335536
170,9.961,85.6413532041509
170,9.962,85.0944070838311
170,9.963,84.5467937492216
170,9.964,83.998526548923
170,9.965,83.4496190020264
170,9.966,82.9000847965375
170,9.967,82.3499377876925
170,9.968,81.7991919961816
170,9.969,81.2478616062703
170,9.97,80.6959609638178
170,9.971,80.1435045741988
170,9.972,79.5905071001211
170,9.973,79.0369833593471
170,9.974,78.4829483223119
170,9.975,77.9284171096429
170,9.976,77.3734049895834
170,9.977,76.8179273753113
170,9.978,76.2619998221667
170,9.979,75.7056380247781
170,9.98,75.1488578140947
170,9.981,74.5916751543242
170,9.982,74.0341061397748
170,9.983,73.4761669916058
170,9.984,72.9178740544881
170,9.985,72.3592437931731
170,9.986,71.800292788977
170,9.987,71.2410377361727
170,9.988,70.6814954383053
170,9.989,70.121682804418
170,9.99,69.5616168452025
170,9.991,69.0013146690694
170,9.992,68.4407934781414
170,9.993,67.8800705641763
170,9.994,67.3191633044155
170,9.995,66.7580891573652
170,9.996,66.1968656585148
170,9.997,65.6355104159859
170,9.998,65.0740411061269
170,9.999,64.5124754690474
170,10,63.9508313041007
170,10.001,63.3891264653118
170,10.002,62.8273788567597
170,10.003,62.2656064279165
170,10.004,61.7038271689401
170,10.005,61.1420591059347
170,10.006,60.5803202961735
170,10.007,60.0186288232898
170,10.008,59.4570027924407
170,10.009,58.8954603254522
170,10.01,58.3340195559329
170,10.011,57.7726986243807
170,10.012,57.2115156732768
170,10.013,56.6504888421579
170,10.014,56.0896362626978
170,10.015,55.5289760537792
170,10.016,54.9685263165676
170,10.017,54.4083051295913
170,10.018,53.8483305438326
170,10.019,53.2886205778297
170,10.02,52.7291932127949
170,10.021,52.1700663877529
170,10.022,51.6112579947084
170,10.023,51.05278587383
170,10.024,50.4946678086787
170,10.025,49.93692152146
170,10.026,49.3795646683189
170,10.027,48.8226148346775
170,10.028,48.2660895306157
170,10.029,47.7100061862995
170,10.03,47.1543821474616
170,10.031,46.599234670937
170,10.032,46.0445809202613
170,10.033,45.4904379613157
170,10.034,44.9368227580523
170,10.035,44.3837521682748
170,10.036,43.8312429394952
170,10.037,43.2793117048594
170,10.038,42.7279749791472
170,10.039,42.1772491548506
170,10.04,41.627150498333
170,10.041,41.0776951460686
170,10.042,40.5288991009648
170,10.043,39.9807782287744
170,10.044,39.4333482545915
170,10.045,38.8866247594423
170,10.046,38.3406231769619
170,10.047,37.7953587901702
170,10.048,37.2508467283395
170,10.049,36.7071019639581
170,10.05,36.1641393097921
180,9.95,-22.5065804389687
180,9.951,-23.0609947276687
180,9.952,-23.6162150904554
180,9.953,-24.1722310586689
180,9.954,-24.7290319983797
180,9.955,-25.2866071101489
180,9.956,-25.8449454288475
180,9.957,-26.4040358235516
180,9.958,-26.9638669974952
180,9.959,-27.5244274880955
180,9.96,-28.0857056670514
180,9.961,-28.6476897405093
180,9.962,-29.2103677493061
180,9.963,-29.7737275692871
180,9.964,-30.3377569116983
180,9.965,-30.90244332366
180,9.966,-31.4677741887142
180,9.967,-32.0337367274618
180,9.968,-32.6003179982738
180,9.969,-33.1675048980876
180,9.97,-33.7352841632907
180,9.971,-34.3036423706857
180,9.972,-34.8725659385455
180,9.973,-35.4420411277527
180,9.974,-36.0120540430295
180,9.975,-36.5825906342566
180,9.976,-37.153636697879
180,9.977,-37.7251778784085
180,9.978,-38.29719967001
180,9.979,-38.8696874181855
180,9.98,-39.4426263215465
180,9.981,-40.0160014336792
180,9.982,-40.5897976651038
180,9.983,-41.1639997853258
180,9.984,-41.7385924249786
180,9.985,-42.3135600780617
180,9.986,-42.8888871042663
180,9.987,-43.4645577314017
180,9.988,-44.0405560579036
180,9.989,-44.6168660554418
180,9.99,-45.1934715716146
180,9.991,-45.7703563327333
180,9.992,-46.3475039466998
180,9.993,-46.9248979059676
180,9.994,-47.5025215905941
180,9.995,-48.0803582713789
180,9.996,-48.6583911130832
180,9.997,-49.2366031777409
180,9.998,-49.8149774280445
180,9.999,-50.3934967308164
180,10,-50.9721438605564
180,10.001,-51.5509015030707
180,10.002,-52.129752259173
180,10.003,-52.7086786484599
180,10.004,-53.2876631131606
180,10.005,-53.8666880220524
180,10.006,-54.4457356744449
180,10.007,-55.0247883042309
180,10.008,-55.6038280839987
180,10.009,-56.1828371291993
180,10.01,-56.7617975023818
180,10.011,-57.3406912174736
180,10.012,-57.9195002441116
180,10.013,-58.4982065120358
180,10.014,-59.0767919155122
180,10.015,-59.6552383178082
180,10.016,-60.2335275557059
180,10.017,-60.8116414440527
180,10.018,-61.3895617803431
180,10.019,-61.9672703493323
180,10.02,-62.5447489276783
180,10.021,-63.1219792886066
180,10.022,-63.6989432065904
180,10.023,-64.2756224620589
180,10.024,-64.8519988461048
180,10.025,-65.4280541652132
180,10.026,-66.0037702459922
180,10.027,-66.5791289399046
180,10.028,-67.1541121280015
180,10.029,-67.7287017256516
180,10.03,-68.3028796872626
180,10.031,-68.8766280109904
180,10.032,-69.4499287434285
180,10.033,-70.022763984294
180,10.034,-70.595115891074
180,10.035,-71.1669666836588
180,10.036,-71.7382986489393
180,10.037,-72.3090941453756
180,10.038,-72.8793356075303
180,10.039,-73.4490055505615
180,10.04,-74.0180865746732
180,10.041,-74.5865613695204
180,10.042,-75.1544127185684
180,10.043,-75.7216235033956
180,10.044,-76.2881767079465
180,10.045,-76.8540554227221
180,10.046,-77.4192428489143
180,10.047,-77.9837223024735
180,10.048,-78.5474772181105
180,10.049,-79.1104911532319
180,10.05,-79.6727477918023
190,9.95,-141.149198779554
190,9.951,-141.720565777158
190,9.952,-142.292677576518
190,9.953,-142.865523064534
190,9.954,-143.439090981535
190,9.955,-144.013369921278
190,9.956,-144.58834833099
190,9.957,-145.164014511486
190,9.958,-145.740356617319
190,9.959,-146.317362657002
190,9.96,-146.895020493292
190,9.961,-147.47331784352
190,9.962,-148.052242279999
190,9.963,-148.631781230483
190,9.964,-149.211921978698
190,9.965,-149.792651664936
190,9.966,-150.373957286708
190,9.967,-150.955825699483
190,9.968,-151.538243617477
190,9.969,-152.121197614521
190,9.97,-152.704674125002
190,9.971,-153.288659444865
190,9.972,-153.873139732702
190,9.973,-154.458101010907
190,9.974,-155.043529166899
190,9.975,-155.629409954436
190,9.976,-156.215728994989
190,9.977,-156.802471779202
190,9.978,-157.389623668426
190,9.979,-157.977169896329
190,9.98,-158.565095570584
190,9.981,-159.153385674639
190,9.982,-159.742025069558
190,9.983,-160.330998495949
190,9.984,-160.920290575964
190,9.985,-161.50988581538
190,9.986,-162.099768605756
190,9.987,-162.689923226675
190,9.988,-163.280333848056
190,9.989,-163.870984532552
190,9.99,-164.461859238016
190,9.991,-165.05294182005
190,9.992,-165.644216034634
190,9.993,-166.235665540817
190,9.994,-166.8272739035
190,9.995,-167.419024596281
190,9.996,-168.010901004374
190,9.997,-168.60288642761
190,9.998,-169.194964083495
190,9.999,-169.787117110347
190,10,-170.379328570497
190,10.001,-170.971581453564
190,10.002,-171.563858679782
190,10.003,-172.156143103405
190,10.004,-172.748417516167
190,10.005,-173.340664650801
190,10.006,-173.932867184623
190,10.007,-174.525007743167
190,10.008,-175.117068903877
190,10.009,-175.70903319985
190,10.01,-176.300883123634
190,10.011,-176.892601131069
190,10.012,-177.484169645172
190,10.013,-178.075571060078
190,10.014,-178.666787745006
190,10.015,-179.257802048275
190,10.016,-179.848596301348
190,10.017,-180.43915282292
190,10.018,-181.029453923024
190,10.019,-181.619481907171
190,10.02,-182.209219080519
190,10.021,-182.79864775206
190,10.022,-183.387750238821
190,10.023,-183.976508870095
190,10.024,-184.564905991672
190,10.025,-185.152923970089
190,10.026,-185.740545196887
190,10.027,-186.327752092867
190,10.028,-186.914527112353
190,10.029,-187.500852747449
190,10.03,-188.086711532302
190,10.031,-188.672086047342
190,10.032,-189.256958923516
190,10.033,-189.841312846525
190,10.034,-190.425130561015
190,10.035,-191.008394874774
190,10.036,-191.59108866289
190,10.037,-192.173194871892
190,10.038,-192.754696523858
190,10.039,-193.335576720492
190,10.04,-193.91581864717
190,10.041,-194.495405576938
190,10.042,-195.074320874488
190,10.043,-195.65254800007
190,10.044,-196.230070513375
190,10.045,-196.806872077357
190,10.046,-197.382936462018
190,10.047,-197.95824754812
190,10.048,-198.532789330863
190,10.049,-199.106545923487
190,10.05,-199.679501560819
