"interElementDistance [mm]","Freq [GHz]","cang_deg(St(port2_T1,port1_T1)) [deg]"
120,10.018,88.5699732400716
120,10.019,87.7877397567395
120,10.02,87.0061614498155
120,10.021,86.2252732296632
120,10.022,85.4451099439136
120,10.023,84.6657063710182
120,10.024,83.8870972136473
120,10.025,83.1093170918978
120,10.026,82.3324005363342
120,10.027,81.5563819808598
120,10.028,80.7812957554178
120,10.029,80.0071760785246
120,10.03,79.234057049645
120,10.031,78.4619726414105
120,10.032,77.6909566916938
120,10.033,76.9210428955191
120,10.034,76.1522647968584
120,10.035,75.3846557802804
120,10.036,74.6182490624867
120,10.037,73.8530776837301
120,10.038,73.0891744991276
120,10.039,72.3265721698799
120,10.04,71.5653031544072
120,10.041,70.8053996994108
120,10.042,70.0468938308672
120,10.043,69.2898173449776
120,10.044,68.5342017990714
120,10.045,67.7800785024874
120,10.046,67.0274785074341
120,10.047,66.2764325998535
120,10.048,65.5269712902918
120,10.049,64.7791248047927
120,10.05,64.0329230758286
130,9.95,25.1672901189557
130,9.951,24.4169799561802
130,9.952,23.6649891857081
130,9.953,22.9113440573443
130,9.954,22.1560710852148
130,9.955,21.3991970423794
130,9.956,20.640748955508
130,9.957,19.8807540996119
130,9.958,19.1192399928622
130,9.959,18.3562343914866
130,9.96,17.5917652847535
130,9.961,16.8258608900595
130,9.962,16.0585496481153
130,9.963,15.2898602182427
130,9.964,14.5198214737892
130,9.965,13.7484624976577
130,9.966,12.9758125779686
130,9.967,12.2019012038368
130,9.968,11.4267580612912
130,9.969,10.6504130293245
130,9.97,9.87289617607314
130,9.971,9.09423775514081
130,9.972,8.31446820205097
130,9.973,7.53361813084227
130,9.974,6.75171833079431
130,9.975,5.96879976328816
130,9.976,5.18489355880193
130,9.977,4.40003101402516
130,9.978,3.6142435891083
130,9.979,2.82756290502329
130,9.98,2.04002074104338
130,9.981,1.2516490323315
130,9.982,0.462479867628939
130,9.983,-0.327454512960975
130,9.984,-1.11812172009792
130,9.985,-1.90948921725559
130,9.986,-2.7015243226959
130,9.987,-3.4941942113918
130,9.988,-4.28746591688828
130,9.989,-5.0813063331314
130,9.99,-5.87568221626281
130,9.991,-6.67056018639571
130,9.992,-7.46590672938833
130,9.993,-8.26168819861619
130,9.994,-9.05787081676652
130,9.995,-9.85442067766101
130,9.996,-10.651303748117
130,9.997,-11.4484858698728
130,9.998,-12.2459327615717
130,9.999,-13.0436100208331
130,10,-13.8414831264129
130,10.001,-14.6395174404772
130,10.002,-15.4376782109902
130,10.003,-16.2359305742358
130,10.004,-17.0342395574878
130,10.005,-17.8325700818324
130,10.006,-18.6308869651621
130,10.007,-19.4291549253523
130,10.008,-20.2273385836296
130,10.009,-21.0254024681355
130,10.01,-21.8233110177184
130,10.011,-22.6210285859355
130,10.012,-23.4185194452851
130,10.013,-24.2157477916993
130,10.014,-25.012677749262
130,10.015,-25.8092733751951
130,10.016,-26.605498665106
130,10.017,-27.4013175585032
130,10.018,-28.1966939445816
130,10.019,-28.9915916682882
130,10.02,-29.785974536669
130,10.021,-30.579806325499
130,10.022,-31.3730507861891
130,10.023,-32.1656716529937
130,10.024,-32.9576326504844
130,10.025,-33.7488975013224
130,10.026,-34.5394299343059
130,10.027,-35.3291936926941
130,10.028,-36.118152542808
130,10.029,-36.9062702829013
130,10.03,-37.6935107522938
130,10.031,-38.4798378407606
130,10.032,-39.2652154981634
130,10.033,-40.0496077443419
130,10.034,-40.8329786792127
130,10.035,-41.6152924931037
130,10.036,-42.3965134772909
130,10.037,-43.176606034734
130,10.038,-43.955534691
130,10.039,-44.7332641053553
130,10.04,-45.5097590820141
130,10.041,-46.2849845815315
130,10.042,-47.058905732326
130,10.043,-47.8314878423094
130,10.044,-48.6026964106171
130,10.045,-49.3724971394124
130,10.046,-50.1408559457579
130,10.047,-50.9077389735269
130,10.048,-51.6731126053426
130,10.049,-52.4369434745286
130,10.05,-53.1991984770485
140,9.95,-90.8829091642082
140,9.951,-91.6518217888971
140,9.952,-92.4223117893513
140,9.953,-93.1943504480432
140,9.954,-93.9679088324793
140,9.955,-94.7429578023788
140,9.956,-95.5194680167248
140,9.957,-96.2974099406972
140,9.958,-97.0767538524501
140,9.959,-97.8574698497407
140,9.96,-98.6395278563991
140,9.961,-99.4228976286207
140,9.962,-100.207548761083
140,9.963,-100.993450692873
140,9.964,-101.780572713222
140,9.965,-102.568883967034
140,9.966,-103.358353460214
140,9.967,-104.148950064785
140,9.968,-104.940642523786
140,9.969,-105.733399455954
140,9.97,-106.527189360188
140,9.971,-107.321980619788
140,9.972,-108.117741506478
140,9.973,-108.914440184199
140,9.974,-109.71204471269
140,9.975,-110.510523050846
140,9.976,-111.309843059861
140,9.977,-112.109972506167
140,9.978,-112.910879064156
140,9.979,-113.712530318706
140,9.98,-114.514893767519
140,9.981,-115.31793682326
140,9.982,-116.121626815523
140,9.983,-116.925930992633
140,9.984,-117.730816523271
140,9.985,-118.536250497969
140,9.986,-119.342199930444
140,9.987,-120.148631758825
140,9.988,-120.955512846744
140,9.989,-121.762809984341
140,9.99,-122.570489889169
140,9.991,-123.378519207022
140,9.992,-124.186864512712
140,9.993,-124.995492310782
140,9.994,-125.804369036199
140,9.995,-126.613461055029
140,9.996,-127.422734665097
140,9.997,-128.23215609668
140,9.998,-129.041691513211
140,9.999,-129.851307012039
140,10,-130.660968625245
140,10.001,-131.470642320534
140,10.002,-132.280294002221
140,10.003,-133.089889512323
140,10.004,-133.899394631771
140,10.005,-134.708775081765
140,10.006,-135.517996525274
140,10.007,-136.327024568708
140,10.008,-137.135824763769
140,10.009,-137.944362609485
140,10.01,-138.752603554471
140,10.011,-139.560512999389
140,10.012,-140.368056299638
140,10.013,-141.175198768305
140,10.014,-141.981905679342
140,10.015,-142.788142271014
140,10.016,-143.59387374962
140,10.017,-144.39906529348
140,10.018,-145.203682057211
140,10.019,-146.007689176292
140,10.02,-146.81105177192
140,10.021,-147.613734956171
140,10.022,-148.415703837447
140,10.023,-149.216923526252
140,10.024,-150.017359141239
140,10.025,-150.816975815592
140,10.026,-151.615738703697
140,10.027,-152.413612988111
140,10.028,-153.210563886839
140,10.029,-154.006556660903
140,10.03,-154.801556622198
140,10.031,-155.595529141635
140,10.032,-156.388439657552
140,10.033,-157.180253684413
140,10.034,-157.970936821748
140,10.035,-158.760454763352
140,10.036,-159.548773306726
140,10.037,-160.335858362736
140,10.038,-161.121675965503
140,10.039,-161.906192282485
140,10.04,-162.689373624751
140,10.041,-163.47118645743
140,10.042,-164.251597410325
140,10.043,-165.030573288658
140,10.044,-165.808081083962
140,10.045,-166.584087985063
140,10.046,-167.358561389174
140,10.047,-168.131468913054
140,10.048,-168.902778404229
140,10.049,-169.672457952255
140,10.05,-170.440475900004
150,9.95,148.775482421979
150,9.951,147.991647215453
150,9.952,147.206222205103
150,9.953,146.419238524142
150,9.954,145.630727503133
150,9.955,144.840720661031
150,9.956,144.049249696416
150,9.957,143.256346478879
150,9.958,142.462043040623
150,9.959,141.666371568265
150,9.96,140.869364394855
150,9.961,140.071053992134
150,9.962,139.271472963034
150,9.963,138.470654034425
150,9.964,137.668630050138
150,9.965,136.865433964246
150,9.966,136.061098834637
150,9.967,135.255657816861
150,9.968,134.449144158271
150,9.969,133.641591192466
150,9.97,132.833032334024
150,9.971,132.023501073541
150,9.972,131.213030972968
150,9.973,130.401655661253
150,9.974,129.589408830282
150,9.975,128.776324231123
150,9.976,127.962435670558
150,9.977,127.147777007915
150,9.978,126.332382152178
150,9.979,125.516285059381
150,9.98,124.699519730277
150,9.981,123.882120208262
150,9.982,123.064120577562
150,9.983,122.245554961657
150,9.984,121.426457521943
150,9.985,120.60686245661
150,9.986,119.786803999729
150,9.987,118.966316420532
150,9.988,118.145434022872
150,9.989,117.324191144843
150,9.99,116.502622158549
150,9.991,115.680761470008
150,9.992,114.858643519162
150,9.993,114.036302779989
150,9.994,113.213773760691
150,9.995,112.391091003939
150,9.996,111.568289087166
150,9.997,110.745402622876
150,9.998,109.922466258953
150,9.999,109.099514678964
150,10,108.276582602419
150,10.001,107.453704784979
150,10.002,106.630916018583
150,10.003,105.808251131498
150,10.004,104.98574498824
150,10.005,104.163432489376
150,10.006,103.341348571176
150,10.007,102.519528205096
150,10.008,101.698006397082
150,10.009,100.876818186675
150,10.01,100.055998645895
150,10.011,99.2355828779017
150,10.012,98.4156060154131
150,10.013,97.5961032188465
150,10.014,96.7771096742111
150,10.015,95.9586605907044
150,10.016,95.140791198014
150,10.017,94.3235367433162
150,10.018,93.5069324879624
150,10.019,92.6910137038407
150,10.02,91.8758156694066
150,10.021,91.0613736653796
150,10.022,90.2477229701064
150,10.023,89.4348988545634
150,10.024,88.6229365770344
150,10.025,87.811871377422
150,10.026,87.0017384712203
150,10.027,86.1925730431398
150,10.028,85.3844102403873
150,10.029,84.5772851656012
150,10.03,83.7712328694524
150,10.031,82.9662883429139
150,10.032,82.1624865092129
150,10.033,81.3598622154457
150,10.034,80.5584502239098
150,10.035,79.7582852031212
150,10.036,78.9594017185553
150,10.037,78.1618342231085
150,10.038,77.3656170472986
150,10.039,76.5707843892188
150,10.04,75.7773703042609
150,10.041,74.9854086946197
150,10.042,74.1949332985949
150,10.043,73.4059776797146
150,10.044,72.6185752156862
150,10.045,71.8327590872077
150,10.046,71.0485622666417
150,10.047,70.2660175065874
150,10.048,69.4851573283597
150,10.049,68.706014010397
150,10.05,67.928619576621
160,9.95,35.298203377239
160,9.951,34.5139555024876
160,9.952,33.7279419090674
160,9.953,32.9401905800744
160,9.954,32.1507297084655
160,9.955,31.3595876896534
160,9.956,30.5667931142847
160,9.957,29.7723747611938
160,9.958,28.9763615905753
160,9.959,28.1787827373709
160,9.96,27.3796675048837
160,9.961,26.5790453586436
160,9.962,25.7769459205233
160,9.963,24.9733989631215
160,9.964,24.1684344044258
160,9.965,23.3620823027556
160,9.966,22.5543728520071
160,9.967,21.7453363771857
160,9.968,20.9350033302569
160,9.969,20.1234042863055
160,9.97,19.3105699400063
160,9.971,18.4965311024202
160,9.972,17.6813186981034
160,9.973,16.8649637625441
160,9.974,16.0474974399148
160,9.975,15.2289509811446
160,9.976,14.4093557423115
160,9.977,13.5887431833363
160,9.978,12.7671448669954
160,9.979,11.9445924582241
160,9.98,11.1211177237176
160,9.981,10.2967525318156
160,9.982,9.47152885265954
160,9.983,8.64547875861219
160,9.984,7.81863442493306
160,9.985,6.99102813068633
160,9.986,6.16269225987989
160,9.987,5.33365930280334
160,9.988,4.50396185757059
160,9.989,3.67363263182942
160,9.99,2.84270444463441
160,9.991,2.01121022845971
160,9.992,1.17918303132758
160,9.993,0.346656019043738
160,9.994,-0.486337522492753
160,9.995,-1.31976418491979
160,9.996,-2.15359043500188
160,9.997,-2.98778261221477
160,9.998,-3.82230692632914
160,9.999,-4.65712945503072
160,10,-5.49221614159174
160,10.001,-6.3275327926248
160,10.002,-7.16304507593402
160,10.003,-7.99871851849094
160,10.004,-8.83451850456325
160,10.005,-9.67041027400906
160,10.006,-10.5063589207684
160,10.007,-11.342329391574
160,10.008,-12.1782864849003
160,10.009,-13.0141948501674
160,10.01,-13.8500189872429
160,10.011,-14.6857232462337
160,10.012,-15.5212718276003
160,10.013,-16.3566287826336
160,10.014,-17.1917580142694
160,10.015,-18.026623278295
160,10.016,-18.8611881849499
160,10.017,-19.6954162009372
160,10.018,-20.5292706518582
160,10.019,-21.3627147250884
160,10.02,-22.1957114731061
160,10.021,-23.028223817282
160,10.022,-23.8602145521333
160,10.023,-24.6916463500741
160,10.024,-25.5224817666313
160,10.025,-26.3526832461697
160,10.026,-27.1822131281047
160,10.027,-28.0110336536129
160,10.028,-28.8391069728426
160,10.029,-29.6663951526252
160,10.03,-30.4928601846807
160,10.031,-31.3184639943157
160,10.032,-32.1431684496011
160,10.033,-32.9669353710521
160,10.034,-33.7897265417548
160,10.035,-34.611503717973
160,10.036,-35.4322286401971
160,10.037,-36.2518630446348
160,10.038,-37.0703686751288
160,10.039,-37.887707295481
160,10.04,-38.7038407021683
160,10.041,-39.5187307374339
160,10.042,-40.3323393027376
160,10.043,-41.1446283725334
160,10.044,-41.9555600083692
160,10.045,-42.7650963732691
160,10.046,-43.5731997463909
160,10.047,-44.3798325379208
160,10.048,-45.1849573041882
160,10.049,-45.9885367629748
160,10.05,-46.7905338089879
170,9.95,-85.8636224713528
170,9.951,-86.6678427313987
170,9.952,-87.4737470768384
170,9.953,-88.281304751683
170,9.954,-89.0904848408017
170,9.955,-89.9012562792782
170,9.956,-90.7135878615031
170,9.957,-91.5274482500014
170,9.958,-92.3428059839537
170,9.959,-93.1596294874094
170,9.96,-93.9778870771782
170,9.961,-94.7975469703723
170,9.962,-95.6185772915997
170,9.963,-96.4409460797894
170,9.964,-97.264621294633
170,9.965,-98.0895708226441
170,9.966,-98.91576248281
170,9.967,-99.7431640318514
170,9.968,-100.571743169057
170,9.969,-101.401467540706
170,9.97,-102.232304744069
170,9.971,-103.064222330984
170,9.972,-103.897187811014
170,9.973,-104.731168654167
170,9.974,-105.566132293205
170,9.975,-106.402046125531
170,9.976,-107.238877514658
170,9.977,-108.076593791271
170,9.978,-108.915162253887
170,9.979,-109.754550169127
170,9.98,-110.594724771594
170,9.981,-111.435653263389
170,9.982,-112.27730281327
170,9.983,-113.119640555458
170,9.984,-113.96263358812
170,9.985,-114.806248971539
170,9.986,-115.650453725982
170,9.987,-116.495214829306
170,9.988,-117.340499214292
170,9.989,-118.186273765753
170,9.99,-119.032505317421
170,9.991,-119.879160648648
170,9.992,-120.726206480941
170,9.993,-121.573609474341
170,9.994,-122.421336223694
170,9.995,-123.269353254829
170,9.996,-124.117627020656
170,9.997,-124.966123897236
170,9.998,-125.81481017983
170,9.999,-126.663652078957
170,10,-127.512615716498
170,10.001,-128.361667121863
170,10.002,-129.21077222825
170,10.003,-130.05989686903
170,10.004,-130.909006774276
170,10.005,-131.758067567467
170,10.006,-132.607044762396
170,10.007,-133.455903760304
170,10.008,-134.304609847269
170,10.009,-135.153128191865
170,10.01,-136.001423843138
170,10.011,-136.849461728895
170,10.012,-137.697206654341
170,10.013,-138.544623301102
170,10.014,-139.391676226624
170,10.015,-140.238329863985
170,10.016,-141.08454852214
170,10.017,-141.930296386618
170,10.018,-142.77553752067
170,10.019,-143.620235866904
170,10.02,-144.46435524941
170,10.021,-145.307859376386
170,10.022,-146.150711843278
170,10.023,-146.992876136452
170,10.024,-147.834315637376
170,10.025,-148.674993627365
170,10.026,-149.514873292846
170,10.027,-150.353917731175
170,10.028,-151.192089956993
170,10.029,-152.029352909137
170,10.03,-152.865669458078
170,10.031,-153.701002413909
170,10.032,-154.535314534843
170,10.033,-155.368568536272
170,10.034,-156.200727100303
170,10.035,-157.031752885821
170,10.036,-157.861608539038
170,10.037,-158.690256704516
170,10.038,-159.517660036667
170,10.039,-160.343781211686
170,10.04,-161.168582939917
170,10.041,-161.992027978632
170,10.042,-162.814079145198
170,10.043,-163.634699330602
170,10.044,-164.453851513338
170,10.045,-165.271498773591
170,10.046,-166.087604307739
170,10.047,-166.902131443102
170,10.048,-167.715043652949
170,10.049,-168.526304571714
170,10.05,-169.335878010396
180,9.95,153.630049339029
180,9.951,152.818397599907
180,9.952,152.005007608793
180,9.953,151.189910779501
180,9.954,150.373138668912
180,9.955,149.55472296667
180,9.956,148.734695485182
180,9.957,147.913088149939
180,9.958,147.08993299018
180,9.959,146.265262129916
180,9.96,145.439107779338
180,9.961,144.611502226619
180,9.962,143.78247783013
180,9.963,142.952067011084
180,9.964,142.120302246627
180,9.965,141.287216063378
180,9.966,140.452841031439
180,9.967,139.617209758874
180,9.968,138.78035488668
180,9.969,137.942309084243
180,9.97,137.103105045289
180,9.971,136.262775484339
180,9.972,135.421353133657
180,9.973,134.578870740707
180,9.974,133.735361066106
180,9.975,132.890856882078
180,9.976,132.0453909714
180,9.977,131.198996126829
180,9.978,130.351705151023
180,9.979,129.503550856918
180,9.98,128.654566068574
180,9.981,127.804783622467
180,9.982,126.954236369212
180,9.983,126.102957175709
180,9.984,125.250978927689
180,9.985,124.398334532639
180,9.986,123.545056923109
180,9.987,122.691179060334
180,9.988,121.836733938209
180,9.989,120.981754587538
180,9.99,120.126274080569
180,9.991,119.270325535781
180,9.992,118.413942122882
180,9.993,117.55715706801
180,9.994,116.700003659104
180,9.995,115.842515251399
180,9.996,114.984725273053
180,9.997,114.126667230822
180,9.998,113.268374715814
180,9.999,112.409881409234
180,10,111.551221088133
180,10.001,110.692427631097
180,10.002,109.833535023868
180,10.003,108.974577364848
180,10.004,108.115588870465
180,10.005,107.256603880365
180,10.006,106.397656862403
180,10.007,105.538782417393
180,10.008,104.680015283592
180,10.009,103.821390340901
180,10.01,102.962942614723
180,10.011,102.104707279478
180,10.012,101.246719661749
180,10.013,100.389015242987
180,10.014,99.5316296618191
180,10.015,98.6745987158805
180,10.016,97.8179583631673
180,10.017,96.9617447228882
180,10.018,96.1059940757955
180,10.019,95.2507428639703
180,10.02,94.3960276900466
180,10.021,93.541885315859
180,10.022,92.6883526605078
180,10.023,91.8354667978026
180,10.024,90.983264953113
180,10.025,90.1317844995768
180,10.026,89.2810629536856
180,10.027,88.4311379702339
180,10.028,87.5820473366253
180,10.029,86.733828966535
180,10.03,85.8865208929314
180,10.031,85.0401612604581
180,10.032,84.1947883171868
180,10.033,83.3504404057188
180,10.034,82.5071559536899
180,10.035,81.6649734636454
180,10.036,80.8239315023234
180,10.037,79.9840686893481
180,10.038,79.1454236853491
180,10.039,78.3080351795282
180,10.04,77.4719418766923
180,10.041,76.6371824837684
180,10.042,75.8037956958232
180,10.043,74.9718201816191
180,10.044,74.1412945687178
180,10.045,73.3122574281732
180,10.046,72.4847472588264
180,10.047,71.6588024712442
180,10.048,70.834461371324
180,10.049,70.0117621435952
180,10.05,69.1907428342531
190,9.95,36.3588540569688
190,9.951,35.5371489681597
190,9.952,34.7137463384624
190,9.953,33.8886774426157
190,9.954,33.0619736505987
190,9.955,32.2336664181416
190,9.956,31.4037872776376
190,9.957,30.5723678294573
190,9.958,29.7394397337091
190,9.959,28.9050347024477
190,9.96,28.0691844923459
190,9.961,27.2319208978565
190,9.962,26.3932757448656
190,9.963,25.5532808848554
190,9.964,24.7119681895907
190,9.965,23.8693695463283
190,9.966,23.0255168535723
190,9.967,22.1804420173587
190,9.968,21.3341769481001
190,9.969,20.4867535579766
190,9.97,19.6382037588745
190,9.971,18.7885594608829
190,9.972,17.9378525713324
190,9.973,17.0861149943852
190,9.974,16.23337863116
190,9.975,15.3796753803907
190,9.976,14.5250371396125
190,9.977,13.6694958068505
190,9.978,12.8130832828212
190,9.979,11.9558314736103
190,9.98,11.0977722938272
190,9.981,10.2389376702121
190,9.982,9.37935954567731
190,9.983,8.51906988376233
190,9.984,7.65810067348706
190,9.985,6.79648393456966
190,9.986,5.93425172299779
190,9.987,5.07143613690995
190,9.988,4.20806932278259
190,9.989,3.34418348187372
190,9.99,2.47981087690859
190,9.991,1.61498383897253
190,9.992,0.749734774575129
190,9.993,-0.115903827134462
190,9.994,-0.981899387045334
190,9.995,-1.84821922868225
190,9.996,-2.71483057075334
190,9.997,-3.58170051969604
190,9.998,-4.44879606223663
190,9.999,-5.31608405801276
190,10,-6.18353123228533
190,10.001,-7.05110416878275
190,10.002,-7.91876930270331
190,10.003,-8.78649291391479
190,10.004,-9.65424112039042
190,10.005,-10.5219798719045
190,10.006,-11.3896749440301
190,10.007,-12.2572919324717
190,10.008,-13.1247962477609
190,10.009,-13.9921531103421
190,10.01,-14.859327546101
190,10.011,-15.7262843823359
190,10.012,-16.5929882442135
190,10.013,-17.4594035517582
190,10.014,-18.325494517357
190,10.015,-19.1912251438407
190,10.016,-20.056559223153
190,10.017,-20.9214603356282
190,10.018,-21.7858918498966
190,10.019,-22.6498169234407
190,10.02,-23.5131985038188
190,10.021,-24.3759993305689
190,10.022,-25.2381819377983
190,10.023,-26.0997086574954
190,10.024,-26.960541623535
190,10.025,-27.8206427764222
190,10.026,-28.6799738687551
190,10.027,-29.5384964714159
190,10.028,-30.3961719804952
190,10.029,-31.2529616249463
190,10.03,-32.1088264749642
190,10.031,-32.9637274510844
190,10.032,-33.8176253339873
190,10.033,-34.6704807750265
190,10.034,-35.5222543074227
190,10.035,-36.3729063581515
190,10.036,-37.2223972604837
190,10.037,-38.0706872671705
190,10.038,-38.9177365642544
190,10.039,-39.7635052854785
190,10.04,-40.6079535272713
190,10.041,-41.4510413642854
190,10.042,-42.292728865464
190,10.043,-43.1329761105961
190,10.044,-43.9717432073463
190,10.045,-44.8089903087105
190,10.046,-45.6446776308813
190,10.047,-46.4787654714742
190,10.048,-47.3112142280889
190,10.049,-48.1419844171692
190,10.05,-48.9710366931205
200,9.95,-76.866014478605
200,9.951,-77.6984592825824
200,9.952,-78.5327440004288
200,9.953,-79.3688366295052
200,9.954,-80.206705052225
200,9.955,-81.0463170479937
200,9.956,-81.8876403047707
200,9.957,-82.7306424302447
200,9.958,-83.5752909625698
200,9.959,-84.4215533806549
200,9.96,-85.2693971139818
200,9.961,-86.1187895519182
200,9.962,-86.9696980525164
200,9.963,-87.8220899507713
200,9.964,-88.6759325663168
200,9.965,-89.5311932105516
200,9.966,-90.3878391931656
200,9.967,-91.2458378280755
200,9.968,-92.1051564387293
200,9.969,-92.9657623627892
200,9.97,-93.8276229561815
200,9.971,-94.6907055964974
200,9.972,-95.5549776857541
200,9.973,-96.4204066524983
200,9.974,-97.2869599532647
200,9.975,-98.1546050733828
200,9.976,-99.0233095271327
200,9.977,-99.8930408572698
200,9.978,-100.763766633902
200,9.979,-101.635454452754
200,9.98,-102.508071932805
200,9.981,-103.381586713336
200,9.982,-104.255966450381
200,9.983,-105.131178812621
200,9.984,-106.00719147671
200,9.985,-106.883972122089
200,9.986,-107.761488425275
200,9.987,-108.639708053682
200,9.988,-109.51859865897
200,9.989,-110.398127869975
200,9.99,-111.278263285228
200,9.991,-112.158972465105
200,9.992,-113.040222923645
200,9.993,-113.921982120047
200,9.994,-114.804217449909
200,9.995,-115.686896236221
200,9.996,-116.569985720162
200,9.997,-117.453453051736
200,9.998,-118.337265280281
200,9.999,-119.221389344892
200,10,-120.105792064803
200,10.001,-120.990440129759
200,10.002,-121.875300090432
200,10.003,-122.760338348903
200,10.004,-123.645521149272
200,10.005,-124.530814568421
200,10.006,-125.416184506981
200,10.007,-126.301596680543
200,10.008,-127.187016611144
200,10.009,-128.072409619083
200,10.01,-128.9577408151
200,10.011,-129.842975092954
200,10.012,-130.728077122432
200,10.013,-131.613011342865
200,10.014,-132.497741957122
200,10.015,-133.38223292618
200,10.016,-134.266447964264
200,10.017,-135.150350534608
200,10.018,-136.033903845862
200,10.019,-136.917070849174
200,10.02,-137.799814235979
200,10.021,-138.682096436519
200,10.022,-139.563879619108
200,10.023,-140.445125690188
200,10.024,-141.325796295165
200,10.025,-142.205852820073
200,10.026,-143.085256394056
200,10.027,-143.963967892698
200,10.028,-144.841947942203
200,10.029,-145.719156924438
200,10.03,-146.595554982843
200,10.031,-147.471102029211
200,10.032,-148.345757751328
200,10.033,-149.219481621507
200,10.034,-150.092232905961
200,10.035,-150.963970675048
200,10.036,-151.834653814358
200,10.037,-152.704241036633
200,10.038,-153.572690894521
200,10.039,-154.43996179412
200,10.04,-155.306012009309
200,10.041,-156.170799696843
200,10.042,-157.034282912192
200,10.043,-157.896419626076
200,10.044,-158.757167741696
200,10.045,-159.616485112608
200,10.046,-160.474329561218
200,10.047,-161.330658897863
200,10.048,-162.18543094043
200,10.049,-163.038603534496
200,10.05,-163.890134573927
210,9.95,166.206581873909
210,9.951,165.365949181536
210,9.952,164.523400785387
210,9.953,163.678969632666
210,9.954,162.832688774905
210,9.955,161.984591354606
210,9.956,161.134710592311
210,9.957,160.283079774093
210,9.958,159.429732239537
210,9.959,158.574701370223
210,9.96,157.718020578725
210,9.961,156.859723298185
210,9.962,155.999842972466
210,9.963,155.138413046904
210,9.964,154.275466959701
210,9.965,153.411038133965
210,9.966,152.545159970423
210,9.967,151.67786584081
210,9.968,150.809189081974
210,9.969,149.939162990689
210,9.97,149.067820819197
210,9.971,148.195195771484
210,9.972,147.321321000301
210,9.973,146.44622960493
210,9.974,145.569954629702
210,9.975,144.692529063264
210,9.976,143.813985838602
210,9.977,142.93435783379
210,9.978,142.0536778735
210,9.979,141.171978731224
210,9.98,140.289293132225
210,9.981,139.405653757187
210,9.982,138.521093246559
210,9.983,137.635644205565
210,9.984,136.749339209879
210,9.985,135.862210811913
210,9.986,134.97429154773
210,9.987,134.085613944521
210,9.988,133.196210528651
210,9.989,132.306113834211
210,9.99,131.415356412073
210,9.991,130.523970839402
210,9.992,129.631989729581
210,9.993,128.739445742536
210,9.994,127.846371595393
210,9.995,126.952800073453
210,9.996,126.058764041437
210,9.997,125.164296454937
210,9.998,124.269430372074
210,9.999,123.374198965269
210,10,122.478635533124
210,10.001,121.58277351234
210,10.002,120.686646489631
210,10.003,119.790288213604
210,10.004,118.893732606525
210,10.005,117.997013775962
210,10.006,117.100166026224
210,10.007,116.203223869566
210,10.008,115.306222037109
210,10.009,114.409195489431
210,10.01,113.512179426768
210,10.011,112.615209298802
210,10.012,111.718320813977
210,10.013,110.821549948281
210,10.014,109.924932953499
210,10.015,109.028506364842
210,10.016,108.132307007945
210,10.017,107.23637200518
210,10.018,106.340738781252
210,10.019,105.445445068038
210,10.02,104.550528908639
210,10.021,103.656028660604
210,10.022,102.761982998312
210,10.023,101.868430914464
210,10.024,100.975411720675
210,10.025,100.082965047138
210,10.026,99.1911308413307
210,10.027,98.2999493657631
210,10.028,97.4094611947406
210,10.029,96.5197072101259
210,10.03,95.6307285960994
210,10.031,94.7425668329074
210,10.032,93.8552636896015
210,10.033,92.9688612157388
210,10.034,92.0834017320929
210,10.035,91.1989278203387
210,10.036,90.3154823117437
210,10.037,89.4331082748655
210,10.038,88.5518490022727
210,10.039,87.6717479963072
210,10.04,86.7928489539112
210,10.041,85.9151957505353
210,10.042,85.038832423155
210,10.043,84.1638031524324
210,10.044,83.2901522440406
210,10.045,82.4179241091995
210,10.046,81.5471632444458
210,10.047,80.6779142106873
210,10.048,79.8102216115762
210,10.049,78.944130071243
210,10.05,78.079684211441
220,9.95,46.9696445396452
220,9.951,46.1120609233704
220,9.952,45.2527010182038
220,9.953,44.3915994602281
220,9.954,43.5287908968034
220,9.955,42.664309973317
220,9.956,41.7981913205344
220,9.957,40.9304695425617
220,9.958,40.0611792054763
220,9.959,39.1903548266328
220,9.96,38.3180308646727
220,9.961,37.4442417102697
220,9.962,36.5690216776207
220,9.963,35.6924049967082
220,9.964,34.8144258063536
220,9.965,33.9351181480672
220,9.966,33.054515960723
220,9.967,32.1726530760445
220,9.968,31.2895632149388
220,9.969,30.405279984665
220,9.97,29.5198368768432
220,9.971,28.6332672663145
220,9.972,27.745604410836
220,9.973,26.8568814516227
220,9.974,25.9671314147171
220,9.975,25.0763872131834
220,9.976,24.1846816501205
220,9.977,23.2920474224628
220,9.978,22.3985171255776
220,9.979,21.5041232586179
220,9.98,20.6088982306244
220,9.981,19.7128743673501
220,9.982,18.8160839187784
220,9.983,17.9185590673109
220,9.984,17.0203319365998
220,9.985,16.1214346009826
220,9.986,15.2218990955006
220,9.987,14.3217574264461
220,9.988,13.4210415824262
220,9.989,12.5197835458808
220,9.99,11.6180153050309
220,9.991,10.7157688662101
220,9.992,9.81307626652999
220,9.993,8.90996958684865
220,9.994,8.00648096498284
220,9.995,7.10264260912485
220,9.996,6.19848681141921
220,9.997,5.29404596163643
220,9.998,4.38935256091459
220,9.999,3.48443923550356
220,10,2.57933875047083
220,10.001,1.6740840233099
220,10.002,0.768708137410315
220,10.003,-0.136755644665992
220,10.004,-1.04227386815733
220,10.005,-1.94781287336274
