"interElementDistance [mm]","Freq [GHz]","cang_deg(St(port2_T1,port1_T1)) [deg]"
185,10.005,63.4641089248492
185,10.006,62.6037039634893
185,10.007,61.7435179849071
185,10.008,60.8835701601088
185,10.009,60.0238795183138
185,10.01,59.1644649551552
185,10.011,58.3053452409719
185,10.012,57.4465390291557
185,10.013,56.5880648645077
185,10.014,55.7299411916255
185,10.015,54.8721863632624
185,10.016,54.0148186486457
185,10.017,53.1578562417365
185,10.018,52.3013172694062
185,10.019,51.4452197995061
185,10.02,50.589581848808
185,10.021,49.734421390798
185,10.022,48.8797563633105
185,10.023,48.025604675958
185,10.024,47.1719842173752
185,10.025,46.3189128622223
185,10.026,45.4664084779538
185,10.027,44.6144889313296
185,10.028,43.7631720946497
185,10.029,42.9124758516978
185,10.03,42.0624181033811
185,10.031,41.213016773054
185,10.032,40.3642898115178
185,10.033,39.5162552016569
185,10.034,38.668930962747
185,10.035,37.8223351543837
185,10.036,36.9764858800467
185,10.037,36.1314012902812
185,10.038,35.2870995854906
185,10.039,34.4435990183357
185,10.04,33.6009178957392
185,10.041,32.7590745804834
185,10.042,31.9180874923998
185,10.043,31.0779751091561
185,10.044,30.2387559666258
185,10.045,29.4004486588555
185,10.046,28.5630718376145
185,10.047,27.7266442115426
185,10.048,26.8911845448902
185,10.049,26.0567116558536
185,10.05,25.2232444145147
190,9.95,57.3098012186685
190,9.951,56.4664649181865
190,9.952,55.6215146544139
190,9.953,54.774971192566
190,9.954,53.9268557210391
190,9.955,53.0771898500383
190,9.956,52.2259956099536
190,9.957,51.3732954494568
190,9.958,50.5191122333473
190,9.959,49.663469240122
190,9.96,48.8063901592692
190,9.961,47.9478990882949
190,9.962,47.0880205294653
190,9.963,46.2267793862712
190,9.964,45.3642009596148
190,9.965,44.500310943709
190,9.966,43.6351354217016
190,9.967,42.7687008610016
190,9.968,41.9010341083354
190,9.969,41.0321623845129
190,9.97,40.1621132789073
190,9.971,39.2909147436589
190,9.972,38.4185950875892
190,9.973,37.5451829698431
190,9.974,36.6707073932466
190,9.975,35.795197697392
190,9.976,34.9186835514532
190,9.977,34.0411949467225
190,9.978,33.1627621888926
190,9.979,32.283415890068
190,9.98,31.4031869605236
190,9.981,30.5221066002103
190,9.982,29.640206290012
190,9.983,28.7575177827592
190,9.984,27.8740730940121
190,9.985,26.9899044926081
190,9.986,26.1050444909946
190,9.987,25.2195258353347
190,9.988,24.3333814954185
190,9.989,23.4466446543632
190,9.99,22.5593486981279
190,9.991,21.6715272048446
190,9.992,20.7832139339697
190,9.993,19.8944428152779
190,9.994,19.0052479376936
190,9.995,18.1156635379789
190,9.996,17.2257239892892
190,9.997,16.3354637895934
190,9.998,15.444917549988
190,9.999,14.5541199829018
190,10,13.6631058902092
190,10.001,12.7719101512562
190,10.002,11.8805677108192
190,10.003,10.9891135670025
190,10.004,10.0975827590827
190,10.005,9.20601035532136
190,10.006,8.31443144074887
190,10.007,7.42288110493177
190,10.008,6.53139442973833
190,10.009,5.64000647712086
190,10.01,4.7487522769015
190,10.011,3.85766681460499
190,10.012,2.96678501933679
190,10.013,2.0761417516944
190,10.014,1.18577179177063
190,10.015,0.295709827221488
190,10.016,-0.594009558577543
190,10.017,-1.48335189827376
190,10.018,-2.3722828521675
190,10.019,-3.26076821972375
190,10.02,-4.1487739509549
190,10.021,-5.03626615766148
190,10.022,-5.92321112451444
190,10.023,-6.80957531999479
190,10.024,-7.6953254071421
190,10.025,-8.58042825414239
190,10.026,-9.46485094472098
190,10.027,-10.348560788339
190,10.028,-11.2315253301888
190,10.029,-12.1137123609798
190,10.03,-12.9950899265047
190,10.031,-13.8756263369807
190,10.032,-14.7552901761506
190,10.033,-15.6340503101692
190,10.034,-16.5118758962199
190,10.035,-17.3887363908994
190,10.036,-18.2646015583404
190,10.037,-19.1394414780786
190,10.038,-20.0132265526593
190,10.039,-20.8859275149753
190,10.04,-21.7575154353334
190,10.041,-22.627961728251
190,10.042,-23.4972381589788
190,10.043,-24.365316849741
190,10.044,-25.2321702857033
190,10.045,-26.0977713206525
190,10.046,-26.9620931824033
190,10.047,-27.8251094779151
190,10.048,-28.6867941981301
190,10.049,-29.5471217225312
190,10.05,-30.4060668234151
195,9.95,0.29811128017874
195,9.951,-0.535767246413644
195,9.952,-1.37138532811853
195,9.953,-2.20872466759987
195,9.954,-3.04776644221292
195,9.955,-3.8884913028562
195,9.956,-4.7308793731606
195,9.957,-5.57491024904506
195,9.958,-6.42056299862023
195,9.959,-7.2678161624665
195,9.96,-8.11664775429372
195,9.961,-8.96703526198016
195,9.962,-9.81895564900871
195,9.963,-10.6723853563032
195,9.964,-11.5273003044665
195,9.965,-12.383675896437
195,9.966,-13.2414870205526
195,9.967,-14.1007080540529
195,9.968,-14.9613128669934
195,9.969,-15.823274826595
195,9.97,-16.6865668020314
195,9.971,-17.551161169645
195,9.972,-18.4170298186083
195,9.973,-19.2841441570178
195,9.974,-20.1524751184319
195,9.975,-21.0219931688472
195,9.976,-21.8926683141092
195,9.977,-22.7644701077688
195,9.978,-23.6373676593621
195,9.979,-24.5113296431306
195,9.98,-25.386324307163
195,9.981,-26.2623194829602
195,9.982,-27.1392825954193
195,9.983,-28.0171806732288
195,9.984,-28.8959803596626
195,9.985,-29.7756479237764
195,9.986,-30.6561492719837
195,9.987,-31.5374499600207
195,9.988,-32.4195152052663
195,9.989,-33.3023098994299
195,9.99,-34.1857986215786
195,9.991,-35.0699456514979
195,9.992,-35.9547149833774
195,9.993,-36.8400703397969
195,9.994,-37.7259751860099
195,9.995,-38.6123927445035
195,9.996,-39.4992860098159
195,9.997,-40.3866177636103
195,9.998,-41.2743505899681
195,9.999,-42.1624468909007
195,10,-43.0508689020526
195,10.001,-43.9395787085872
195,10.002,-44.8285382612266
195,10.003,-45.7177093924324
195,10.004,-46.6070538327126
195,10.005,-47.4965332270244
195,10.006,-48.3861091512634
195,10.007,-49.2757431288172
195,10.008,-50.165396647163
195,10.009,-51.0550311744805
195,10.01,-51.9446081762856
195,10.011,-52.8340891320346
195,10.012,-53.7234355516903
195,10.013,-54.6126089922553
195,10.014,-55.5015710742052
195,10.015,-56.3902834978406
195,10.016,-57.2787080595274
195,10.017,-58.1668066678021
195,10.018,-59.0545413593265
195,10.019,-59.9418743146759
195,10.02,-60.828767873943
195,10.021,-61.7151845521385
195,10.022,-62.6010870543639
195,10.023,-63.4864382907652
195,10.024,-64.3712013912142
195,10.025,-65.2553397197393
195,10.026,-66.1388168886675
195,10.027,-67.0215967724696
195,10.028,-67.903643521298
195,10.029,-68.7849215742055
195,10.03,-69.6653956720279
195,10.031,-70.5450308699218
195,10.032,-71.4237925495394
195,10.033,-72.3016464308604
195,10.034,-73.1785585836226
195,10.035,-74.0544954383885
195,10.036,-74.9294237972117
195,10.037,-75.8033108439097
195,10.038,-76.6761241539354
195,10.039,-77.5478317038386
195,10.04,-78.4184018803118
195,10.041,-79.2878034888219
195,10.042,-80.1560057618245
195,10.043,-81.0229783665499
195,10.044,-81.8886914123725
195,10.045,-82.7531154577486
195,10.046,-83.6162215167367
195,10.047,-84.4779810650871
195,10.048,-85.3383660459113
195,10.049,-86.1973488749321
195,10.05,-87.0549024453132
200,9.95,-53.8997285233844
200,9.951,-54.7422281134829
200,9.952,-55.5865267743784
200,9.953,-56.4326024394405
200,9.954,-57.280432501636
200,9.955,-58.1299938155854
200,9.956,-58.9812627000309
200,9.957,-59.8342149407393
200,9.958,-60.6888257938183
200,9.959,-61.5450699894671
200,9.96,-62.4029217361667
200,9.961,-63.2623547252988
200,9.962,-64.12334213621
200,9.963,-64.9858566417172
200,9.964,-65.8498704140498
200,9.965,-66.715355131241
200,9.966,-67.5822819839518
200,9.967,-68.4506216827493
200,9.968,-69.3203444658115
200,9.969,-70.1914201070713
200,9.97,-71.0638179247985
200,9.971,-71.9375067906023
200,9.972,-72.8124551388653
200,9.973,-73.6886309765881
200,9.974,-74.5660018936508
200,9.975,-75.444535073477
200,9.976,-76.3241973040895
200,9.977,-77.2049549895636
200,9.978,-78.0867741618465
200,9.979,-78.9696204929527
200,9.98,-79.8534593075124
200,9.981,-80.7382555956634
200,9.982,-81.6239740262793
200,9.983,-82.5105789605156
200,9.984,-83.3980344656589
200,9.985,-84.2863043292722
200,9.986,-85.1753520736098
200,9.987,-86.0651409703036
200,9.988,-86.9556340552829
200,9.989,-87.8467941439309
200,9.99,-88.7385838464491
200,9.991,-89.6309655834139
200,9.992,-90.5239016015157
200,9.993,-91.4173539894479
200,9.994,-92.3112846939419
200,9.995,-93.2056555359204
200,9.996,-94.1004282267485
200,9.997,-94.9955643845771
200,9.998,-95.8910255507392
200,9.999,-96.7867732061963
200,10,-97.6827687880045
200,10.001,-98.5789737057909
200,10.002,-99.475349358211
200,10.003,-100.371857149371
200,10.004,-101.268458505205
200,10.005,-102.165114889765
200,10.006,-103.061787821434
200,10.007,-103.958438889024
200,10.008,-104.855029767743
200,10.009,-105.751522235013
200,10.01,-106.647878186138
200,10.011,-107.544059649776
200,10.012,-108.440028803211
200,10.013,-109.335747987432
200,10.014,-110.231179721958
200,10.015,-111.12628671943
200,10.016,-112.021031899937
200,10.017,-112.915378405075
200,10.018,-113.809289611713
200,10.019,-114.702729145453
200,10.02,-115.595660893792
200,10.021,-116.488049018949
200,10.022,-117.379857970353
200,10.023,-118.271052496803
200,10.024,-119.161597658251
200,10.025,-120.051458837242
200,10.026,-120.940601749973
200,10.027,-121.828992456971
200,10.028,-122.716597373394
200,10.029,-123.603383278938
200,10.03,-124.489317327349
200,10.031,-125.374367055539
200,10.032,-126.258500392283
200,10.033,-127.141685666542
200,10.034,-128.023891615345
200,10.035,-128.905087391284
200,10.036,-129.785242569588
200,10.037,-130.664327154792
200,10.038,-131.542311586996
200,10.039,-132.419166747719
200,10.04,-133.294863965341
200,10.041,-134.169375020144
200,10.042,-135.042672148961
200,10.043,-135.914728049414
200,10.044,-136.785515883772
200,10.045,-137.655009282414
200,10.046,-138.523182346912
200,10.047,-139.390009652737
200,10.048,-140.255466251596
200,10.049,-141.119527673397
200,10.05,-141.98216992787
205,9.95,-110.290233842714
205,9.951,-111.145145720288
205,9.952,-112.001758013066
205,9.953,-112.860050276499
205,9.954,-113.720001622931
205,9.955,-114.581590722872
205,9.956,-115.444795806553
205,9.957,-116.309594665767
205,9.958,-117.175964656
205,9.959,-118.043882698837
205,9.96,-118.913325284687
205,9.961,-119.784268475779
205,9.962,-120.656687909477
205,9.963,-121.530558801881
205,9.964,-122.405855951737
205,9.965,-123.282553744652
205,9.966,-124.160626157605
205,9.967,-125.040046763774
205,9.968,-125.920788737658
205,9.969,-126.802824860507
205,9.97,-127.686127526055
205,9.971,-128.570668746556
205,9.972,-129.45642015912
205,9.973,-130.343353032348
205,9.974,-131.231438273257
205,9.975,-132.120646434511
205,9.976,-133.010947721924
205,9.977,-133.902312002268
205,9.978,-134.794708811343
205,9.979,-135.688107362336
205,9.98,-136.582476554452
205,9.981,-137.477784981797
205,9.982,-138.374000942537
205,9.983,-139.271092448302
205,9.984,-140.169027233833
205,9.985,-141.067772766876
205,9.986,-141.967296258296
205,9.987,-142.867564672431
205,9.988,-143.768544737637
205,9.989,-144.67020295706
205,9.99,-145.572505619595
205,9.991,-146.475418811024
205,9.992,-147.378908425348
205,9.993,-148.282940176269
205,9.994,-149.18747960884
205,9.995,-150.092492111254
205,9.996,-150.997942926763
205,9.997,-151.903797165735
205,9.998,-152.810019817808
205,9.999,-153.716575764147
205,10,-154.623429789795
205,10.001,-155.530546596092
205,10.002,-156.437890813166
205,10.003,-157.345427012468
205,10.004,-158.253119719352
205,10.005,-159.160933425681
205,10.006,-160.068832602442
205,10.007,-160.976781712375
205,10.008,-161.884745222587
205,10.009,-162.792687617128
205,10.01,-163.700573409566
205,10.011,-164.608367155486
205,10.012,-165.516033464935
205,10.013,-166.423537014816
205,10.014,-167.330842561175
205,10.015,-168.237914951406
205,10.016,-169.144719136352
205,10.017,-170.051220182287
205,10.018,-170.957383282768
205,10.019,-171.863173770347
205,10.02,-172.768557128148
205,10.021,-173.67349900127
205,10.022,-174.577965208024
205,10.023,-175.481921751004
205,10.024,-176.385334827952
205,10.025,-177.288170842445
205,10.026,-178.190396414369
205,10.027,-179.091978390177
205,10.028,-179.992883852931
205,10.029,-180.893080132122
205,10.03,-181.792534813249
205,10.031,-182.691215747156
205,10.032,-183.58909105912
205,10.033,-184.486129157704
205,10.034,-185.382298743329
205,10.035,-186.277568816597
205,10.036,-187.171908686347
205,10.037,-188.065287977429
205,10.038,-188.957676638218
205,10.039,-189.849044947845
205,10.04,-190.739363523143
205,10.041,-191.628603325315
205,10.042,-192.516735666318
205,10.043,-193.403732214961
205,10.044,-194.289565002717
205,10.045,-195.174206429241
205,10.046,-196.057629267612
205,10.047,-196.939806669278
205,10.048,-197.820712168715
205,10.049,-198.700319687807
205,10.05,-199.578603539933
210,9.95,-168.853217860312
210,9.951,-169.704247501316
210,9.952,-170.556989953254
210,9.953,-171.411427295375
210,9.954,-172.267541093891
210,9.955,-173.125312400484
210,9.956,-173.984721751141
210,9.957,-174.845749165349
210,9.958,-175.708374145622
210,9.959,-176.572575677402
210,9.96,-177.438332229323
210,9.961,-178.305621753854
210,9.962,-179.174421688328
210,9.963,-180.044708956366
210,9.964,-180.916459969689
210,9.965,-181.789650630352
210,9.966,-182.664256333376
210,9.967,-183.540251969809
210,9.968,-184.417611930199
210,9.969,-185.296310108501
210,9.97,-186.176319906407
210,9.971,-187.057614238118
210,9.972,-187.940165535548
210,9.973,-188.82394575396
210,9.974,-189.708926378051
210,9.975,-190.595078428471
210,9.976,-191.482372468777
210,9.977,-192.370778612835
210,9.978,-193.260266532648
210,9.979,-194.150805466627
210,9.98,-195.042364228282
210,9.981,-195.934911215348
210,9.982,-196.828414419328
210,9.983,-197.722841435456
210,9.984,-198.618159473061
210,9.985,-199.514335366345
210,9.986,-200.411335585542
210,9.987,-201.309126248476
210,9.988,-202.207673132481
210,9.989,-203.106941686702
210,9.99,-204.006897044735
210,9.991,-204.90750403762
210,9.992,-205.808727207163
210,9.993,-206.710530819569
210,9.994,-207.612878879386
210,9.995,-208.515735143735
210,9.996,-209.41906313681
210,9.997,-210.322826164643
210,9.998,-211.226987330104
210,9.999,-212.131509548131
210,10,-213.036355561165
210,10.001,-213.941487954773
210,10.002,-214.846869173453
210,10.003,-215.752461536574
210,10.004,-216.658227254472
210,10.005,-217.564128444644
210,10.006,-218.470127148045
210,10.007,-219.376185345466
210,10.008,-220.282264973961
210,10.009,-221.18832794331
210,10.01,-222.09433615251
210,10.011,-223.000251506252
210,10.012,-223.90603593137
210,10.013,-224.811651393274
210,10.014,-225.717059912288
210,10.015,-226.622223579923
210,10.016,-227.527104575048
210,10.017,-228.431665179938
210,10.018,-229.33586779618
210,10.019,-230.239674960426
210,10.02,-231.143049359966
210,10.021,-232.045953848115
210,10.022,-232.948351459372
210,10.023,-233.850205424378
210,10.024,-234.7514791846
210,10.025,-235.652136406781
210,10.026,-236.552140997102
210,10.027,-237.451457115058
210,10.028,-238.350049187029
210,10.029,-239.247881919541
210,10.03,-240.144920312196
210,10.031,-241.041129670259
210,10.032,-241.93647561689
210,10.033,-242.830924105034
210,10.034,-243.724441428914
210,10.035,-244.616994235166
210,10.036,-245.508549533568
210,10.037,-246.399074707391
210,10.038,-247.288537523336
210,10.039,-248.17690614107
210,10.04,-249.064149122349
210,10.041,-249.95023543972
210,10.042,-250.835134484813
210,10.043,-251.718816076203
210,10.044,-252.601250466847
210,10.045,-253.482408351102
210,10.046,-254.362260871316
210,10.047,-255.240779623984
210,10.048,-256.117936665492
210,10.049,-256.993704517434
210,10.05,-257.868056171504
215,9.95,135.024491007591
215,9.951,134.168891664391
215,9.952,133.31147033034
215,9.953,132.452247856637
215,9.954,131.591245654502
215,9.955,130.728485694233
215,9.956,129.863990503828
215,9.957,128.99778316716
215,9.958,128.129887321706
215,9.959,127.26032715583
215,9.96,126.38912740559
215,9.961,125.516313351089
215,9.962,124.641910812361
215,9.963,123.765946144764
215,9.964,122.888446233921
215,9.965,122.009438490156
215,9.966,121.128950842477
215,9.967,120.247011732049
215,9.968,119.363650105204
215,9.969,118.478895405968
215,9.97,117.592777568099
215,9.971,116.705327006663
215,9.972,115.816574609125
215,9.973,114.926551725976
215,9.974,114.035290160898
215,9.975,113.142822160466
215,9.976,112.24918040341
215,9.977,111.354397989417
215,9.978,110.458508427518
215,9.979,109.561545624037
215,9.98,108.663543870129
215,9.981,107.764537828922
215,9.982,106.864562522261
215,9.983,105.963653317074
215,9.984,105.061845911378
215,9.985,104.159176319937
215,9.986,103.255680859581
215,9.987,102.351396134208
215,9.988,101.446359019488
215,9.989,100.54060664728
215,9.99,99.6341763897816
215,9.991,98.7271058434395
215,9.992,97.8194328126181
215,9.993,96.911195293072
215,9.994,96.0024314552221
215,9.995,95.0931796272655
215,9.996,94.1834782781423
215,9.997,93.2733660003663
215,9.998,92.3628814927606
215,9.999,91.4520635431048
215,10,90.5409510107239
215,10.001,89.6295828090327
215,10.002,88.7179978880673
215,10.003,87.8062352170205
215,10.004,86.8943337667989
215,10.005,85.9823324926337
215,10.006,85.0702703167592
215,10.007,84.1581861111793
215,10.008,83.2461186805478
215,10.009,82.3341067451898
215,10.01,81.4221889242593
215,10.011,80.5104037190859
215,10.012,79.5987894967168
215,10.013,78.6873844736489
215,10.014,77.7762266998184
215,10.015,76.8653540428271
215,10.016,75.9548041724342
215,10.017,75.0446145453343
215,10.018,74.1348223902375
215,10.019,73.2254646932609
215,10.02,72.3165781836498
215,10.021,71.4081993198418
215,10.022,70.5003642758965
215,10.023,69.5931089282762
215,10.024,68.6864688430288
215,10.025,67.7804792633444
215,10.026,66.8751750975204
215,10.027,65.9705909073382
215,10.028,65.0667608968554
215,10.029,64.1637189016221
215,10.03,63.2614983783301
215,10.031,62.3601323948999
215,10.032,61.4596536210176
215,10.033,60.560094319094
215,10.034,59.6614863356999
215,10.035,58.7638610934337
215,10.036,57.8672495832507
215,10.037,56.9716823572412
215,10.038,56.0771895218596
215,10.039,55.1838007316062
215,10.04,54.2915451831613
215,10.041,53.4004516099634
215,10.042,52.5105482772289
215,10.043,51.6218629774184
215,10.044,50.734423026131
215,10.045,49.848255258436
215,10.046,48.9633860256222
215,10.047,48.0798411923725
215,10.048,47.1976461343466
215,10.049,46.3168257361667
215,10.05,45.4374043898015
220,9.95,78.0037394593236
220,9.951,77.1316874713687
220,9.952,76.257931123269
220,9.953,75.382491871441
220,9.954,74.5053916338441
220,9.955,73.6266527880011
220,9.956,72.7462981687063
220,9.957,71.8643510653947
220,9.958,70.9808352191987
220,9.959,70.0957748196715
220,9.96,69.209194501173
220,9.961,68.3211193389314
220,9.962,67.4315748447624
220,9.963,66.5405869624549
220,9.964,65.6481820628227
220,9.965,64.7543869384144
220,9.966,63.8592287978972
220,9.967,62.9627352600897
220,9.968,62.0649343476763
220,9.969,61.1658544805843
220,9.97,60.2655244690287
220,9.971,59.3639735062375
220,9.972,58.4612311608476
220,9.973,57.5573273689884
220,9.974,56.6522924260472
220,9.975,55.7461569781264
220,9.976,54.8389520132028
220,9.977,53.9307088519784
220,9.978,53.0214591384542
220,9.979,52.11123483021
220,9.98,51.2000681884151
220,9.981,50.2879917675694
220,9.982,49.3750384049857
220,9.983,48.4612412100194
220,9.984,47.5466335530648
220,9.985,46.6312490543126
220,9.986,45.7151215722972
220,9.987,44.7982851922219
220,9.988,43.8807742140997
220,9.989,42.9626231406971
220,9.99,42.0438666653082
220,9.991,41.1245396593672
220,9.992,40.2046771599045
220,9.993,39.2843143568738
220,9.994,38.3634865803472
220,9.995,37.4422292876027
220,9.996,36.5205780501166
220,9.997,35.5985685404619
220,9.998,34.6762365191461
220,9.999,33.7536178213865
220,10,32.8307483438453
220,10.001,31.9076640313311
220,10.002,30.984400863489
220,10.003,30.0609948414895
220,10.004,29.137481974725
220,10.005,28.2138982675384
220,10.006,27.2902797059896
220,10.007,26.366662244673
220,10.008,25.443081793603
220,10.009,24.5195742051883
220,10.01,23.5961752612823
220,10.011,22.6729206603548
220,10.012,21.749846004785
220,10.013,20.8269867882633
220,10.014,19.9043783833626
220,10.015,18.9820560292521
220,10.016,18.0600548195769
220,10.017,17.1384096905175
220,10.018,16.2171554090395
220,10.019,15.2963265613398
220,10.02,14.3759575414985
220,10.021,13.4560825403507
220,10.022,12.536735534592
220,10.023,11.6179502761018
220,10.024,10.6997602815324
220,10.025,9.78219882213006
220,10.026,8.8652989138233
220,10.027,7.94909330757665
220,10.028,7.03361448001346
220,10.029,6.11889462431341
220,10.03,5.20496564139395
220,10.031,4.29185913137851
220,10.032,3.37960638536338
220,10.033,2.46823837745611
220,10.034,1.55778575713875
220,10.035,0.648278841913538
220,10.036,-0.260252389739661
220,10.037,-1.16777830510449
220,10.038,-2.07426962366528
220,10.039,-2.97969742323585
220,10.04,-3.88403314577884
220,10.041,-4.78724860292044
220,10.042,-5.6893159811614
220,10.043,-6.59020784677542
220,10.044,-7.48989715041129
220,10.045,-8.38835723138427
220,10.046,-9.28556182167498
220,10.047,-10.1814850496233
220,10.048,-11.0761014433294
220,10.049,-11.9693859337656
220,10.05,-12.8613138575959
225,9.95,17.8184865355345
225,9.951,16.9433543033336
225,9.952,16.0665705267844
225,9.953,15.1881546509911
225,9.954,14.3081266321252
225,9.955,13.4265069381207
225,9.956,12.5433165490155
225,9.957,11.6585769569074
225,9.958,10.7723101655467
225,9.959,9.88453868953607
225,9.96,8.9952855531323
225,9.961,8.1045742886521
225,9.962,7.21242893446428
225,9.963,6.31887403256603
225,9.964,5.42393462574194
225,9.965,4.52763625428981
225,9.966,3.63000495232438
225,9.967,2.73106724362972
225,9.968,1.83085013708658
225,9.969,0.929381121652073
225,9.97,0.0266881608908958
225,9.971,-0.877200312932268
225,9.972,-1.78225540521539
225,9.973,-2.68844776582122
225,9.974,-3.59574759633138
225,9.975,-4.50412465774383
225,9.976,-5.4135482786084
225,9.977,-6.32398736361264
225,9.978,-7.23541040259067
225,9.979,-8.14778547997328
225,9.98,-9.06108028465803
225,9.981,-9.97526212029918
225,9.982,-10.8902979160117
225,9.983,-11.8061542374803
225,9.984,-12.7227972984587
225,9.985,-13.640192972662
225,9.986,-14.5583068060258
225,9.987,-15.4771040293417
225,9.988,-16.3965495712324
225,9.989,-17.316608071477
225,9.99,-18.237243894657
225,9.991,-19.1584211441148
225,9.992,-20.0801036762155
225,9.993,-21.0022551148828
225,9.994,-21.924838866408
225,9.995,-22.8478181345062
225,9.996,-23.771155935601
225,9.997,-24.6948151143339
225,9.998,-25.6187583592601
225,9.999,-26.5429482187282
225,10,-27.467347116915
225,10.001,-28.3919173700053
225,10.002,-29.3166212024872
225,10.003,-30.2414207635467
225,10.004,-31.1662781435486
225,10.005,-32.0911553905688
225,10.006,-33.0160145269695
225,10.007,-33.9408175659954
225,10.008,-34.8655265283658
225,10.009,-35.7901034588366
225,10.01,-36.7145104427365
225,10.011,-37.6387096224246
225,10.012,-38.5626632136619
225,10.013,-39.4863335219021
225,10.014,-40.4096829584322
225,10.015,-41.3326740563843
225,10.016,-42.2552694865846
225,10.017,-43.1774320732207
225,10.018,-44.0991248093079
225,10.019,-45.0203108719407
225,10.02,-45.9409536373136
225,10.021,-46.8610166954891
225,10.022,-47.7804638648917
225,10.023,-48.6992592065385
225,10.024,-49.6173670379495
225,10.025,-50.5347519467659
225,10.026,-51.4513788040345
225,10.027,-52.3672127771554
225,10.028,-53.2822193424799
225,10.029,-54.1963642975516
225,10.03,-55.1096137729728
225,10.031,-56.0219342438907
225,10.032,-56.9332925410848
225,10.033,-57.8436558616794
225,10.034,-58.752991779424
225,10.035,-59.661268254579
225,10.036,-60.5684536433748
225,10.037,-61.4745167070513
225,10.038,-62.3794266204726
225,10.039,-63.2831529803096
225,10.04,-64.1856658127876
225,10.041,-65.0869355810017
225,10.042,-65.9869331918003
225,10.043,-66.8856300022247
225,10.044,-67.782997825523
225,10.045,-68.6790089367209
225,10.046,-69.5736360777689
225,10.047,-70.4668524622528
225,10.048,-71.3586317796814
225,10.049,-72.2489481993529
225,10.05,-73.1377763738019
230,9.95,-36.4025394864011
230,9.951,-37.2725710289005
230,9.952,-38.1444596550268
230,9.953,-39.0181858118403
230,9.954,-39.8937293625359
230,9.955,-40.7710695861146
230,9.956,-41.6501851775025
230,9.957,-42.5310542481479
230,9.958,-43.4136543270782
230,9.959,-44.2979623624438
230,9.96,-45.1839547235573
230,9.961,-46.0716072034236
230,9.962,-46.9608950217818
230,9.963,-47.8517928286576
230,9.964,-48.7442747084299
230,9.965,-49.6383141844255
230,9.966,-50.53388422403
230,9.967,-51.430957244344
230,9.968,-52.3295051183557
230,9.969,-53.2294991816515
230,9.97,-54.1309102396643
230,9.971,-55.033708575446
230,9.972,-55.9378639579801
230,9.973,-56.8433456510142
230,9.974,-57.7501224224244
230,9.975,-58.6581625540969
230,9.976,-59.5674338523216
230,9.977,-60.4779036587037
230,9.978,-61.3895388615626
230,9.979,-62.3023059078344
230,9.98,-63.2161708154496
230,9.981,-64.1310991861832
230,9.982,-65.0470562189666
230,9.983,-65.9640067236468
230,9.984,-66.8819151351742
230,9.985,-67.8007455282148
230,9.986,-68.720461632158
230,9.987,-69.6410268465214
230,9.988,-70.5624042567119
230,9.989,-71.4845566501481
230,9.99,-72.4074465327075
230,9.991,-73.3310361454865
230,9.992,-74.2552874818559
230,9.993,-75.1801623047793
230,9.994,-76.1056221643854
230,9.995,-77.0316284157636
230,9.996,-77.9581422369587
230,9.997,-78.8851246471534
230,9.998,-79.8125365249974
230,9.999,-80.7403386270723
230,10,-81.6684916064597
230,10.001,-82.5969560313959
230,10.002,-83.5256924039796
230,10.003,-84.454661178911
230,10.004,-85.3838227822429
230,10.005,-86.3131376301073
230,10.006,-87.2425661474015
230,10.007,-88.1720687864086
230,10.008,-89.1016060453245
230,10.009,-90.0311384866596
230,10.01,-90.9606267555173
230,10.011,-91.8900315976929
230,10.012,-92.8193138775821
230,10.013,-93.7484345959028
230,10.014,-94.6773549071571
230,10.015,-95.6060361368533
230,10.016,-96.5344397984532
230,10.017,-97.4625276100222
230,10.018,-98.3902615105636
230,10.019,-99.3176036760223
230,10.02,-100.244516534939
230,10.021,-101.170962783739
230,10.022,-102.096905401623
230,10.023,-103.022307665087
230,10.024,-103.947133161998
230,10.025,-104.871345805269
230,10.026,-105.794909846082
230,10.027,-106.717789886667
230,10.028,-107.639950892618
230,10.029,-108.561358204746
230,10.03,-109.481977550449
230,10.031,-110.401775054606
230,10.032,-111.320717249964
230,10.033,-112.238771087056
230,10.034,-113.155903943595
230,10.035,-114.072083633385
230,10.036,-114.987278414707
230,10.037,-115.901456998221
230,10.038,-116.814588554347
230,10.039,-117.726642720146
230,10.04,-118.637589605699
230,10.041,-119.54739979998
230,10.042,-120.456044376239
230,10.043,-121.363494896879
230,10.044,-122.26972341786
230,10.045,-123.174702492604
230,10.046,-124.078405175439
230,10.047,-124.980805024555
230,10.048,-125.881876104516
230,10.049,-126.781592988307
230,10.05,-127.679930758939
235,9.95,-94.8897326253148
235,9.951,-95.7782021405177
235,9.952,-96.6683999744611
235,9.953,-97.5603044303429
235,9.954,-98.4538933269638
235,9.955,-99.3491440008739
235,9.956,-100.246033308874
235,9.957,-101.144537630893
235,9.958,-102.044632873228
235,9.959,-102.946294472146
235,9.96,-103.849497397878
235,9.961,-104.754216158973
235,9.962,-105.660424807031
235,9.963,-106.568096941825
235,9.964,-107.477205716784
235,9.965,-108.387723844864
235,9.966,-109.299623604789
235,9.967,-110.212876847674
235,9.968,-111.127455004015
235,9.969,-112.043329091045
235,9.97,-112.960469720465
235,9.971,-113.878847106531
235,9.972,-114.798431074496
235,9.973,-115.719191069411
